date,symbol,open,high,low,close,volume,amount,outstanding_share,turnover,last_trade_date,K,D,J,BBI,BBI_DIF,DIF,DEA,MACD,short_term_fund,long_term_fund,Short_LS,Short_Trend,yw_long,market_cap,float_market_cap,pe_ttm,pe_static,pb,peg,pcf,ps
2021-10-22,000001,15.67,16.58,15.38,16.14,483161784.0,9508146434.0,19405754475.0,0.0248978613339894,2026-07-24,52.70912596278631,39.6456875417145,78.83600280492992,15.617291666666663,0.1310416666666665,-0.4799419479148952,-0.473813005676167,-0.0061289422387281745,100.0,40.19769357495883,14.36,15.76,1,388894600687.92,388891319679.0,10.90409647,13.4435357,1.21943408,0.41793836,-2.25228098,2.36888188
2021-10-29,000001,15.87,16.47,15.56,15.71,323017591.0,6402965189.0,19405754475.0,0.016645453873804998,2026-07-24,56.0116914518264,45.10102217841847,77.83302999864226,15.70427083333333,0.0869791666666675,-0.4308625528261665,-0.4652229151061669,0.034360362280000445,53.76344086021507,39.25781250000003,14.36,15.71,1,378415404861.0,378412212262.5,10.61027351,13.08128474,1.18657508,0.40667655,-2.19159078,2.30504973
2021-11-05,000001,15.57,15.89,14.15,14.21,603360360.0,11030530923.0,19405754475.0,0.0310918269515,2026-07-24,42.283293775455256,44.161779377430726,38.52632257150431,15.492499999999996,-0.21177083333333435,-0.5071580404025049,-0.4736099401654345,-0.03354810023707039,3.0150753768844467,9.980430528375766,14.36,15.63,1,342320397012.72,342317508939.0,9.59821666,11.83353142,1.07339407,0.36788586,-1.98254673,2.08518345
2021-11-12,000001,14.19,15.01,13.82,14.72,688051391.0,12184832613.0,19405754475.0,0.0354560494870939,2026-07-24,38.49380468311108,42.272454479324175,30.93650509068489,15.314479166666663,-0.17802083333333307,-0.5204703678152782,-0.48298202569540327,-0.03748834211987495,47.61904761904762,19.960861056751497,14.36,15.55,1,354546125477.46,354543134258.25,9.94101011,12.25615755,1.11172957,0.38102464,-2.05335198,2.15965429
2021-11-19,000001,14.78,15.01,14.26,14.62,350705618.0,6351301377.0,19405754475.0,0.0180722485411121,2026-07-24,35.99117495305996,40.178694637236106,27.616135584707678,15.149791666666664,-0.16468749999999943,-0.532946175699184,-0.4929748556961594,-0.03997132000302461,88.88888888888873,23.772609819121442,14.36,15.46,1,352217415293.7,352214443721.25,9.87571612,12.17565733,1.10442757,0.37852202,-2.03986526,2.14546937
2021-11-26,000001,14.52,14.78,14.11,14.16,401393918.0,7156518779.0,19405754475.0,0.0206842727252424,2026-07-24,28.92369410016204,36.42702779154475,13.917026717396624,15.019791666666665,-0.129999999999999,-0.5733423650589504,-0.5090483575687176,-0.06429400749023284,37.77777777777775,13.180515759312337,14.36,15.36,1,341156041920.84,341153163670.5,9.56556966,11.79328132,1.06974307,0.36663455,-1.97580338,2.07809099
2021-12-03,000001,14.02,14.34,13.97,14.22,365553405.0,6410696991.0,19405754475.0,0.018837371433866698,2026-07-24,24.113380607837502,32.322478730309,7.6951843628945085,14.807291666666664,-0.21250000000000036,-0.5936716602546763,-0.5259730181059094,-0.06769864214876697,38.461538461538545,14.899713467048741,14.36,15.25,1,342514456194.7,342511566483.75,9.60365782,11.84023977,1.07400257,0.36809441,-1.98367063,2.08636553
2021-12-10,000001,14.38,15.35,14.34,14.8,718749214.0,13225785168.0,19405754475.0,0.0370379422725329,2026-07-24,27.911335864162215,30.852097774926737,22.029812042633175,14.740104166666665,-0.06718749999999929,-0.5565658754621001,-0.5320915895771475,-0.024474285884952596,99.99999999999999,38.327526132404216,14.36,15.17,1,356680776479.24,356677767250.5,10.00086293,12.32994941,1.11842307,0.38331871,-2.06571479,2.17265713
2021-12-17,000001,14.88,15.21,14.01,14.15,596817576.0,10640139953.0,19405754475.0,0.030754670052579598,2026-07-24,22.593064489151626,28.099086679668364,11.581020108118146,14.704895833333333,-0.03520833333333151,-0.573003612442708,-0.5402739941502597,-0.03272961829244836,21.68674698795177,15.679442508710833,14.36,15.08,1,340961982738.86,340959106125.75,9.56012849,11.78657297,1.06913457,0.366426,-1.97467949,2.07690891
2021-12-24,000001,14.14,14.26,13.86,13.94,416492442.0,7257929816.0,19405754475.0,0.0214623163730404,2026-07-24,16.571476955031894,24.25655010478954,1.2013306555165997,14.605416666666667,-0.09947916666666679,-0.5961043623569431,-0.5514400677915964,-0.04466429456534671,8.510638297872337,8.362369337979098,14.36,14.98,1,335916444007.38,335913609962.25,9.41865818,11.61215584,1.05331357,0.36100364,-1.94545828,2.04617492
2021-12-31,000001,13.96,13.97,13.21,13.27,587455637.0,9917442386.0,19405521950.0,0.0302723470809137,2026-07-24,11.793919960071,20.102340056550027,-4.822920232887057,14.344583333333333,-0.26083333333333414,-0.6608573218355378,-0.5733235186003847,-0.08753380323515314,6.382978723404123,1.785714285714248,14.36,14.86,1,319809531903.04,319803001736.0,8.96704141,8.80145123,0.98250569,0.34369382,-1.85217518,1.94806255
2022-01-07,000001,13.27,13.92,13.03,13.85,536577339.0,9097258436.0,19405521950.0,0.027650755304728998,2026-07-24,19.644222502116303,19.94963420507212,19.03339909620467,14.241041666666668,-0.10354166666666487,-0.6577907536568226,-0.5902169656116723,-0.06757378804515035,90.10989010989013,23.163841807909606,14.36,14.74,1,333781793005.6,333774977540.0,9.35880536,9.18598065,1.0254307,0.29026388,-1.93309546,2.03317207
2022-01-14,000001,13.93,14.13,13.13,13.15,700645452.0,11887436339.0,19405521950.0,0.0361054680108718,2026-07-24,14.820286265778698,18.23985155864098,7.981155680054137,14.056875,-0.18416666666666792,-0.703732436666014,-0.6129200598225406,-0.09081237684347343,14.63414634146353,3.3898305084746037,14.36,14.61,1,316898644173.34,316892173443.5,8.72134093,8.72134093,0.97356298,0.27558192,-1.83531679,1.87089994
2022-01-21,000001,13.17,14.14,12.98,13.97,779793231.0,13148622662.0,19405521950.0,0.0401840895086048,2026-07-24,23.804241476763867,20.094648198015275,31.223428034261055,14.040104166666667,-0.01677083333333229,-0.6662937844747425,-0.623594804752981,-0.04269897972176151,100.00000000000001,27.576601671309202,14.36,14.5,1,336692680735.3,336685805832.5,9.26609095,9.26609095,1.0343734,0.29279525,-1.94995385,1.98775958
2022-01-28,000001,13.97,14.0,12.74,12.75,565323684.0,9372505975.0,19405521950.0,0.0291321040194951,2026-07-24,15.997208238659944,18.728834878230163,10.533954959519505,13.825624999999999,-0.21447916666666877,-0.7266903528778794,-0.6442139143779607,-0.0824764384999187,0.8130081300812833,0.26109660574411975,14.36,14.37,1,307195685074.34,307189412468.5,8.45430661,8.45430661,0.94375395,0.26714402,-1.77912215,1.8136158
2022-02-11,000001,12.9,13.97,12.8,13.77,618402973.0,10355377576.0,19405521950.0,0.0318673712870679,2026-07-24,23.819339336628975,20.425669697696435,30.606678614494058,13.8309375,0.005312500000000497,-0.684360708716488,-0.6522432732456662,-0.0321174354708218,83.73983739837391,30.294117647058805,14.36,14.27,0,331841201185.8,331834425345.0,9.13257379,9.13257379,1.01946889,0.2885763,-1.92185653,1.95911751
2022-02-18,000001,13.77,13.81,12.97,13.51,473832371.0,7805580663.0,19405521950.0,0.0244173989352549,2026-07-24,26.270922580694613,22.374087325362495,34.064593091358844,13.7659375,-0.0649999999999995,-0.6641382158981166,-0.6546222617761563,-0.009515954121960268,74.75728155339806,22.647058823529395,14.36,14.17,0,325437248180.46,325430603101.5,8.95633114,8.95633114,0.99979493,0.28300728,-1.88476807,1.92130998
2022-02-25,000001,13.42,13.43,12.73,12.81,463317764.0,7472202616.0,19405521950.0,0.0238755631100145,2026-07-24,19.25686777710796,21.335014142610984,15.100575046101916,13.6815625,-0.08437499999999964,-0.6965663116569623,-0.6630110717523175,-0.03355523990464471,7.692307692307706,2.346041055718477,14.36,14.06,0,308554099348.2,308547799005.0,8.49169142,8.49169142,0.94792721,0.26832533,-1.7869894,1.82163558
2022-03-04,000001,12.81,12.85,12.31,12.35,398901236.0,6240135262.0,19405521950.0,0.0205560683720746,2026-07-24,13.566509301314218,18.745512528845396,3.2085028462518608,13.446979166666667,-0.23458333333333314,-0.7507300184576877,-0.6805548610933916,-0.07017515736429614,3.333333333333264,1.044386422976479,14.36,13.93,0,297492725975.34,297486651493.5,8.18727229,8.18727229,0.91394492,0.25870612,-1.72292752,1.75633166
2022-03-11,000001,12.22,12.22,10.65,12.0,765975698.0,11068497264.0,19405521950.0,0.0394720482125447,2026-07-24,21.938322342232397,19.809782466641064,26.195402093415062,13.1503125,-0.29666666666666686,-0.8125308711538963,-0.7069500631054926,-0.10558080804840375,62.499999999999986,24.590163934426222,14.36,13.78,0,289148181150.2,289142277055.0,7.95762277,7.95762277,0.88830915,0.25144952,-1.50025258,1.7070673
2022-03-18,000001,11.78,12.03,10.88,11.84,769046382.0,10987348071.0,19405521950.0,0.0396302858527336,2026-07-24,25.991355295967725,21.870306743083287,34.233452401736606,12.96125,-0.18906250000000036,-0.8644542643357802,-0.7384509033515501,-0.12600336098423015,70.0,21.675774134790515,14.36,13.61,0,285266997510.6,285261172665.0,7.85080905,7.85080905,0.87638554,0.24807436,-1.48011496,1.68415365
2022-03-25,000001,11.68,12.33,11.59,12.07,563292031.0,8421633965.0,19405521950.0,0.0290274094379612,2026-07-24,30.89012989167667,24.876914459281082,42.916560756467845,12.8034375,-0.15781250000000036,-0.876936076494399,-0.7661479379801198,-0.11078813851427916,100.0,28.063241106719364,14.25,13.45,0,290700654606.04,290694718811.0,8.00034827,8.00034827,0.89307859,0.25279958,-1.50830763,1.71623277
2022-04-01,000001,11.92,12.72,11.76,12.69,522819717.0,7955940785.0,19405521950.0,0.0269418013257817,2026-07-24,40.891927390471004,30.215252103011057,62.24527796539089,12.790520833333334,-0.012916666666665577,-0.827263011074578,-0.7783709525990115,-0.04889205847556655,100.00000000000001,49.15662650602407,14.16,13.32,0,305643211618.5,305636970712.5,8.41158112,8.41158112,0.90902746,0.26579396,-1.58583746,1.80445034
2022-04-08,000001,12.6,13.42,12.59,13.21,521438406.0,8529126469.0,19405521950.0,0.0268706199886573,2026-07-24,52.96409617196059,37.798200125994235,83.2958882638933,12.880729166666667,0.090208333333333,-0.7374363870439531,-0.7701840394879997,0.03274765244404665,100.00000000000001,61.686746987951814,14.12,13.23,0,318257058447.2,318250559980.0,8.75872574,8.75872574,0.94654288,0.27676323,-1.65128472,1.87891972
2022-04-15,000001,13.17,13.31,12.61,13.23,550800081.0,8855139311.0,19405521950.0,0.0283836777191141,2026-07-24,62.524587321391444,46.04032919112664,95.49310358192106,12.985416666666666,0.10468749999999893,-0.6570601273385464,-0.7475592570581091,0.09049912971956275,100.0,62.16867469879517,14.09,13.16,0,318645176811.16,318638670419.0,8.76940711,8.76940711,0.9476972,0.27710075,-1.65329848,1.88121108
2022-04-22,000001,13.01,13.05,12.4,12.94,425638057.0,6759277931.0,19405521950.0,0.021933862850826102,2026-07-24,69.14109178740244,53.74058338988524,99.94210858243686,12.995104166666668,0.009687500000001847,-0.6097333127278883,-0.7199940681920649,0.11026075546417657,65.0602409638553,55.18072289156624,14.05,13.12,0,311659046259.88,311652682517.0,8.5771424,8.5771424,0.92691943,0.27102546,-1.61705077,1.8399665
2022-04-29,000001,12.62,12.83,11.64,12.34,669977052.0,10211197362.0,19405521950.0,0.034525072488452,2026-07-24,66.4310046332382,57.970723804336224,83.35156629104215,12.915416666666667,-0.07968750000000036,-0.6135686196542629,-0.6987089784845045,0.08514035883024162,44.02515723270436,40.72289156626504,13.99,13.06,0,297298666793.36,297292596274.0,7.61250235,8.1819316,0.88420957,0.25853736,-8.73046917,1.71055953
2022-05-06,000001,12.24,12.44,12.01,12.05,162262802.0,2459730737.0,19405521950.0,0.0083616819180686,2026-07-24,61.134508503987924,59.025318704220126,65.35288810352353,12.752604166666666,-0.16281250000000114,-0.6327151579053627,-0.6855102143686762,0.052795056463313506,31.538461538461576,33.73493975903615,13.9,12.98,0,290312536242.08,290306608372.0,7.43361848,7.98966689,0.8634318,0.25246207,-8.52531455,1.67036361
2022-05-13,000001,12.03,12.03,11.36,11.77,402085613.0,5836666139.0,19405521950.0,0.0207201648085531,2026-07-24,52.43612902890533,56.82892214578186,43.65054279515226,12.550833333333333,-0.2017708333333328,-0.6628417601487566,-0.6809765235246923,0.01813476337593567,41.836734693877546,31.999999999999975,13.82,12.9,0,283520464872.78,283514675689.5,7.25970361,7.80274287,0.84323119,0.24655554,-8.32585866,1.63128425
2022-05-20,000001,11.81,12.11,11.53,12.1,391773204.0,5751959985.0,19405521950.0,0.0201887485948295,2026-07-24,46.93152938496601,53.52979122550991,33.735005703878215,12.448333333333332,-0.10250000000000092,-0.6525666848676686,-0.6752945557932876,0.02272787092561901,100.00000000000001,43.6746987951807,13.74,12.81,0,291476891333.96,291470939689.0,7.46343246,8.02171101,0.86689476,0.25347462,-8.55950698,1.67706293
2022-05-27,000001,12.14,12.14,11.33,11.42,391889554.0,5652997716.0,19405521950.0,0.020194744310909698,2026-07-24,32.7230929552086,46.59422513540947,4.980828594806866,12.271874999999998,-0.1764583333333345,-0.6913247690791504,-0.6785005984504602,-0.012824170628690235,11.688311688311677,23.192771084337334,13.66,12.71,0,275175920047.64,275170301251.0,7.04603677,7.57309335,0.81841329,0.23929894,-8.08081285,1.58327246
2022-06-03,000001,11.49,11.5,11.18,11.24,366033698.0,5141749626.0,19405521950.0,0.0188623474773373,2026-07-24,22.70825244632955,38.632234239049495,-9.139711139110346,12.103958333333333,-0.16791666666666494,-0.7281714188849655,-0.6884347625373612,-0.03973665634760426,6.521739130434837,17.771084337349393,13.57,12.59,0,270712558862.1,270707031202.5,6.93174986,7.45025756,0.80513861,0.2354175,-7.94974184,1.55759174
2022-06-10,000001,11.2,11.65,10.99,11.53,715039926.0,10099325690.0,19405521950.0,0.0368472400712723,2026-07-24,22.897455653874857,33.38730804399128,1.9177508736420066,11.988958333333333,-0.11500000000000021,-0.7256077237882668,-0.6958693547875423,-0.029738369000724463,100.0,26.50602409638551,13.5,12.48,0,277892748595.36,277887074324.0,7.11560272,7.64786296,0.82649354,0.24166155,-8.16059521,1.5989042
2022-06-17,000001,11.42,12.17,11.04,11.64,849906020.0,12229704903.0,19405521950.0,0.0437971223958752,2026-07-24,25.782769788667384,30.852461958883314,15.643385448235527,11.957291666666666,-0.03166666666666629,-0.7065551680995341,-0.6980065174499407,-0.008548650649593426,99.99999999999999,29.81927710843374,13.44,12.37,0,280415517961.1,280409792177.5,7.18019967,7.71729189,0.83399662,0.24385541,-8.23467882,1.6134194
2022-06-24,000001,11.63,11.78,11.32,11.46,508207534.0,7251989407.0,19405521950.0,0.0261888103452943,2026-07-24,25.70300594606812,29.13597662127825,18.837064595647867,11.918229166666665,-0.039062500000001776,-0.6979350157154904,-0.6979922171030506,5.720138756015736e-05,72.30769230769236,25.961538461538485,13.38,12.27,0,276146215957.54,276140577348.5,7.07088175,7.59979678,0.82129909,0.24014273,-8.10930655,1.58885523
2022-07-01,000001,11.47,12.14,11.45,12.02,621692427.0,9139037826.0,19405546950.0,0.0320368670674819,2026-07-24,40.81349821691898,33.02848381982516,56.38352701110661,11.911875,-0.00635416666666444,-0.6385552950075866,-0.6861048326839578,0.04754953767637127,100.0,43.910256410256395,13.33,12.2,0,289536299514.16,289530760494.0,7.4137425,7.96830415,0.84621632,0.25178704,-8.50251959,1.6658974
2022-07-08,000001,12.04,12.3,11.57,11.71,436333461.0,6422741838.0,19405546950.0,0.0224849864899066,2026-07-24,45.52960949830223,37.195525712650856,62.19777706960498,11.883125,-0.028750000000000497,-0.6094850831138423,-0.6707808827699347,0.06129579965609244,55.71428571428585,37.06293706293709,13.26,12.13,0,282162050598.92,282156652653.0,7.22492064,7.76535806,0.8246639,0.24537423,-8.28596748,1.62346838
2022-07-15,000001,11.68,11.86,10.65,10.66,776132869.0,10693452838.0,19405546950.0,0.039995413218692905,2026-07-24,30.55509320088835,34.98204820873002,21.70118318520501,11.7103125,-0.17281249999999915,-0.6635242608824043,-0.6693295583924287,0.005805297510024343,0.729927007299255,0.38759689922479795,13.14,12.04,0,256934356941.52,256929441618.0,6.57895112,7.07106883,0.75093191,0.22343568,-7.54513132,1.47831646
2022-07-22,000001,10.67,10.85,10.35,10.5,605745920.0,7963091534.0,19405546950.0,0.0312150913118166,2026-07-24,22.934164698028138,30.96608703849606,6.87032001709229,11.478958333333335,-0.23135416666666586,-0.7110646507480034,-0.6776765768635437,-0.033388073884459746,11.029411764705898,5.208333333333345,13.03,11.92,0,248589812116.38,248585056429.5,6.36528428,6.84141931,0.72654364,0.21617908,-7.30008552,1.43030467
2022-07-29,000001,10.49,10.58,10.37,10.39,429376269.0,5497694153.0,19405546950.0,0.022126470854251998,2026-07-24,15.973203815779458,25.968459297590528,-4.017307147842679,11.247083333333334,-0.2318750000000005,-0.7489830228564003,-0.6919378660621149,-0.057045156794285345,12.903225806451891,1.3888888888889206,12.92,11.8,0,246067042750.64,246062335326.0,6.30068732,6.77199039,0.71917044,0.21398523,-7.2260019,1.41578948
2022-08-05,000001,10.38,10.38,9.79,10.09,451285203.0,5508226065.0,19405546950.0,0.0232554745384281,2026-07-24,14.632866288872899,22.189928294684652,-0.4812577227506054,11.071874999999999,-0.17520833333333563,-0.7940873540198883,-0.7123677636536696,-0.08171959036621868,42.25352112676061,8.720930232558157,12.81,11.66,0,238886853017.38,238882282954.5,6.11683446,6.57438499,0.69818518,0.20774118,-7.01514853,1.37447701
2022-08-12,000001,10.04,10.17,9.85,10.15,401327764.0,4899187473.0,19405546950.0,0.0206810848997995,2026-07-24,14.53612068660585,19.638659091991716,4.331043875834119,10.896458333333332,-0.175416666666667,-0.815589751894187,-0.733012161301773,-0.08257759059241399,60.00000000000006,10.465116279069798,12.71,11.51,0,240245267291.24,240240671241.0,6.15161743,6.6117698,0.70215537,0.20892249,-7.05503971,1.38229288
2022-08-19,000001,10.08,10.45,9.89,10.3,652785846.0,8062057951.0,19405546950.0,0.0336391366696311,2026-07-24,16.463655490937782,18.580324558307073,12.230317356199201,10.785520833333331,-0.11093750000000036,-0.811176077842493,-0.748644944609917,-0.06253113323257598,100.0,14.825581395348877,12.63,11.38,0,243932391748.86,243927725161.5,5.97273308,6.71324284,0.71293158,0.21212889,3.30881408,1.38029363
2022-08-26,000001,10.31,10.45,10.07,10.34,534655985.0,6672153360.0,19405546950.0,0.0275517091261369,2026-07-24,18.279887193161713,18.480178769925285,17.87930403963457,10.756979166666666,-0.028541666666665577,-0.795283016088689,-0.7579725589056714,-0.03731045718301762,100.0,15.988372093023271,12.54,11.25,0,244708628476.78,244703947039.5,5.99173939,6.73460558,0.71520026,0.21280392,3.31934332,1.38468597
2022-09-02,000001,10.25,10.49,10.07,10.26,502558937.0,6304145256.0,19405546950.0,0.0258976950402315,2026-07-24,18.42829132930569,18.462882956385418,18.35910807514623,10.713229166666665,-0.043750000000001066,-0.7801498991466627,-0.7624080269538697,-0.017741872192792996,82.22222222222217,13.662790697674431,12.47,11.13,0,242768036656.98,242763392344.5,5.94422361,6.68119872,0.70952857,0.21111634,3.29302022,1.37370512
2022-09-09,000001,10.21,10.44,10.07,10.43,491556201.0,6149517850.0,19405546950.0,0.025330705816565102,2026-07-24,22.591485684915558,19.839083865895464,28.096289322955748,10.683437499999998,-0.029791666666666217,-0.7458416177915517,-0.7590947451214061,0.013253127329854397,100.0,20.317460317460334,12.41,11.03,0,246843279478.56,246838557204.0,6.04400675,6.79335313,0.72143912,0.21466026,3.34829874,1.39676491
2022-09-16,000001,10.56,10.74,10.3,10.3,577919142.0,7431254484.0,19405546950.0,0.0297811313171978,2026-07-24,31.098726305667014,23.59229801248598,46.111582892029084,10.639791666666664,-0.043645833333334494,-0.7208326609715474,-0.7514423282914343,0.030609667319886902,63.888888888889106,20.000000000000057,12.35,10.94,0,243738332566.88,243733669692.0,5.9679815,6.70790215,0.71236441,0.21196013,3.30618177,1.37919554
2022-09-23,000001,10.28,10.39,10.0,10.08,337888140.0,4183942030.0,19405546950.0,0.017411935920723702,2026-07-24,30.90792280026926,26.030839608413743,40.6620891839803,10.548854166666665,-0.090937499999999,-0.7105739892638923,-0.7432686604859259,0.03269467122203362,18.604651162790727,12.554112554112592,12.28,10.85,0,238498734653.42,238494172015.5,5.83968891,6.56370362,0.69705084,0.20740366,3.23510939,1.34954723
2022-09-30,000001,9.97,10.07,9.68,9.71,392922514.0,4726317746.0,19405546950.0,0.0202479484351765,2026-07-24,21.548678093261305,24.536785770029596,15.572462739724727,10.385937499999999,-0.16291666666666593,-0.7239545286466242,-0.7394058341180656,0.015451305471441357,4.838709677419531,1.2396694214876502,12.2,10.75,0,229766071464.32,229761675888.0,5.62586791,6.32337273,0.64642716,0.19980955,3.11665543,1.30013338
2022-10-14,000001,9.59,9.65,9.27,9.45,388958353.0,4473123756.0,19405546950.0,0.020043668648050898,2026-07-24,18.447418048568753,22.506996529542647,10.32826108662097,10.216458333333332,-0.16947916666666707,-0.7469284039049295,-0.7409103480754384,-0.006018055829491109,22.222222222222175,6.360424028268541,12.1,10.64,0,223750236822.94,223745956333.5,5.47856901,6.15781145,0.62950213,0.19457805,3.03505381,1.26609272
2022-10-21,000001,9.36,9.54,9.08,9.09,446314700.0,5066486603.0,19405546950.0,0.0229993362799802,2026-07-24,12.499081911897237,19.17102499032751,-0.8448042449633064,10.021979166666664,-0.19447916666666742,-0.785133822937448,-0.7497550430478404,-0.03537877988960769,1.5873015873015515,0.34013605442176154,12.0,10.52,0,215211632815.82,215207515675.5,5.26949959,5.92282125,0.6054795,0.1871527,2.91923215,1.21777696
2022-10-28,000001,9.09,9.1,8.53,8.54,585953040.0,6263082333.0,19405546950.0,0.0301951313977262,2026-07-24,8.483550837192423,15.608533605949148,-5.766414700321029,9.770624999999997,-0.2513541666666672,-0.849994093428025,-0.7698028531238773,-0.0801912403041477,1.0869565217391073,0.28653295128939216,11.88,10.37,0,202209667623.16,202205799219.0,4.61034354,5.56499526,0.56889958,0.17584591,7.90097556,1.1205359
2022-11-04,000001,8.47,8.89,8.38,8.87,642696584.0,6786429829.0,19405546950.0,0.0331192202753139,2026-07-24,12.57660451293052,14.597890574942939,8.534032388905683,9.607083333333332,-0.16354166666666536,-0.8647992159670466,-0.7888021256925112,-0.07599709027453538,69.01408450704213,13.461538461538423,11.78,10.22,0,209972034902.36,209968017999.0,4.7873241,5.77862271,0.59073834,0.18259623,8.20427597,1.16355071
2022-11-11,000001,8.86,9.56,8.76,9.37,550050268.0,6090018241.0,19405546950.0,0.0283450020459225,2026-07-24,22.367453856077955,17.187745001987945,32.72687156425797,9.556145833333332,-0.05093749999999986,-0.8266573693412997,-0.7963731744222688,-0.030284194919030893,100.0,27.197802197802165,11.7,10.09,0,221809645003.14,221805401638.5,5.05721945,6.10440459,0.62404244,0.19289047,8.66680909,1.22914831
2022-11-18,000001,9.59,10.07,9.49,9.5,868381877.0,10333076555.0,19405546950.0,0.0447491575082864,2026-07-24,30.730844943599987,21.70211164919196,48.78831153241604,9.590729166666664,0.03458333333333208,-0.7769831890009993,-0.7924951773380149,0.015511988337015614,100.0,30.769230769230756,11.64,9.99,0,224914591914.82,224910289150.5,5.12801167,6.18985557,0.63277794,0.1955906,8.78812925,1.24635423
2022-11-25,000001,9.41,10.03,9.2,9.98,634416447.0,7492642655.0,19405546950.0,0.0326925310909618,2026-07-24,47.02122664565041,30.141816648011442,80.78004664092833,9.684687499999997,0.09395833333333314,-0.6909195640734023,-0.7721800546850923,0.08126049061169005,100.0,43.95604395604396,11.59,9.92,0,236170024469.66,236165506381.5,5.38463348,6.49961538,0.66444414,0.20537857,9.22791484,1.30872571
2022-12-02,000001,9.76,11.2,9.58,10.58,1269735936.0,16262623724.0,19405546950.0,0.0654315974330213,2026-07-24,57.35221256282133,39.21194861961474,93.6327404492345,9.844374999999998,0.15968750000000043,-0.5677538230153321,-0.7312948083511402,0.1635409853358082,100.0,66.06606606606604,11.56,9.89,0,250336344754.2,250331555655.0,5.707623,6.88948549,0.70429987,0.21769791,9.78143808,1.38722775
2022-12-09,000001,10.73,11.27,10.67,11.23,759913795.0,10173042706.0,19405546950.0,0.039159617451545004,2026-07-24,71.10678069355333,49.843559310927596,113.6332234588048,10.113020833333332,0.26864583333333414,-0.4129344666534216,-0.6676227400115965,0.2546882733581749,100.0,99.99999999999999,11.54,9.92,0,265861079312.6,265855993215.0,6.06158412,7.3167404,0.74797738,0.23119855,10.38803889,1.47325737
2022-12-16,000001,11.13,11.13,10.61,10.94,502853144.0,6650134427.0,19405546950.0,0.0259128560146044,2026-07-24,76.9316254219998,58.87291468128499,113.04904690342941,10.287187499999998,0.17416666666666636,-0.31006534737667124,-0.5961112614846115,0.2860459141079402,82.42424242424237,89.82456140350874,11.53,9.97,0,258874948761.32,258869996313.0,5.90230161,7.12447569,0.7283225,0.22512326,10.11506853,1.43454404
2022-12-23,000001,10.93,11.04,10.39,10.64,377848864.0,4904714508.0,19405546950.0,0.0194711782653462,2026-07-24,77.35464762850738,65.03349233035912,101.99695822480388,10.342395833333331,0.05520833333333286,-0.24986799925526526,-0.5268626090387423,0.276994609783477,29.761904761904766,79.29824561403508,11.5,10.03,0,251888818210.04,251883999411.0,5.74301911,6.93221098,0.70866762,0.21904797,9.84209816,1.39583071
2022-12-30,000001,10.65,10.97,10.42,10.79,395924204.0,5164297883.0,19405546950.0,0.020402630496327998,2026-07-24,79.36676623907412,69.81125029993079,98.47779811736078,10.37239583333333,0.02999999999999936,-0.1878915242398591,-0.45906839207896566,0.27117686783910655,72.7272727272726,84.56140350877187,11.49,10.09,0,255381883485.68,255376997862.0,5.82266036,7.02834334,0.71849506,0.22208562,9.97858334,1.41518738
2023-01-06,000001,10.82,12.08,10.7,11.99,724498036.0,10247463963.0,19405546950.0,0.037334584686879696,2026-07-24,85.34089636821808,74.98779898935989,106.04709112593449,10.610416666666664,0.23802083333333357,-0.04146674724214883,-0.37554806311160227,0.33408131586945344,100.0,100.0,11.51,10.2,0,283714524054.76,283709096409.0,6.4686394,6.23329212,0.77786268,2.96038095,11.08562982,1.57219145
2023-01-13,000001,12.09,12.26,11.8,12.26,473242929.0,6951461790.0,19405546950.0,0.024386992555239198,2026-07-24,90.22726424547871,80.0676207413995,110.54655125363715,10.899791666666664,0.2893749999999997,0.09526453669898594,-0.2813855431494846,0.37665007984847054,100.00000000000001,100.0,11.55,10.34,0,290118477060.1,290112926902.5,6.61464836,6.37398886,0.79542046,3.02720214,11.33585266,1.60767867
2023-01-20,000001,12.26,12.53,12.11,12.4,446477374.0,6719803945.0,19405546950.0,0.0230077191408405,2026-07-24,92.18354152901786,84.10626100393894,108.33810257917568,11.184062499999998,0.28427083333333414,0.21247264193265103,-0.18261390613305747,0.39508654806570853,100.0,100.0,11.59,10.5,0,293611542335.74,293605925353.5,6.45073254,6.45073254,0.80499743,3.06365005,11.47233784,1.63212731
2023-02-03,000001,12.79,12.9,11.61,11.74,688252019.0,10154829722.0,19405546950.0,0.035466767351280196,2026-07-24,83.14244134063038,83.78498778283608,81.85734845621897,11.273541666666665,0.089479166666667,0.24923144071193093,-0.09624483676405979,0.34547627747599075,16.455696202531726,83.5820895522388,11.62,10.65,0,277892748595.36,277887432324.0,6.10538599,6.10538599,0.76190107,2.89963442,10.85815452,1.54474971
2023-02-10,000001,11.56,11.74,11.36,11.46,452259681.0,6361080755.0,19405546950.0,0.0233056910050141,2026-07-24,69.63812158432465,79.06936571666562,50.77563331964271,11.298229166666664,0.024687499999998863,0.25285464271037483,-0.026424940869172853,0.2792795835795477,9.615384615384743,76.61691542288558,11.66,10.77,0,271294736408.04,271289546361.0,5.96042571,5.96042571,0.74381124,2.83078835,10.60034917,1.50807269
