date,symbol,open,high,low,close,volume,last_trade_date,K,D,J,BBI,BBI_DIF,DIF,DEA,MACD,short_term_fund,long_term_fund,Short_LS,Short_Trend,market_cap,float_market_cap,pe_ttm,pb
2021-11-26,00001,40.9298,41.4797,40.4191,40.4977,15514543.0,2026-07-24,39.11004333669478,34.81854999243078,47.69303002522277,41.57518020833332,-0.1948520833333376,-1.0735531884600746,-0.904082690273978,-0.1694704981860966,8.69950193691217,16.605509241253355,42.57,42.27,,,,
2021-12-03,00001,40.537,40.537,38.3373,39.2407,39187315.0,2026-07-24,33.89622639377093,34.5111087928775,32.66646159555779,41.14461458333332,-0.43056562499999984,-1.1793075670267683,-0.9591276656245361,-0.2201799014022322,34.846673095467594,12.738117059827097,42.57,42.04,,,,
2021-12-10,00001,39.2015,40.0656,39.0051,39.2015,22694496.0,2026-07-24,30.08090159162155,33.03437305912552,24.173958656613607,40.78956875,-0.35504583333332107,-1.251851224684124,-1.0176723774364538,-0.23417884724767024,40.00185150897995,13.352079599530372,42.57,41.78,,,,
2021-12-17,00001,39.28,39.6335,38.6123,39.1622,22498590.0,2026-07-24,27.197038947504883,31.08859502191864,19.413926798677373,40.50964479166666,-0.2799239583333417,-1.2975563556158534,-1.0736491730723337,-0.2239071825435197,91.3106043834405,12.744885977380871,42.57,41.53,,,,
2021-12-24,00001,38.8872,39.7121,38.6123,39.0443,14636554.0,2026-07-24,24.253525523375988,28.810238522404422,15.140099525319123,40.30308124999999,-0.20656354166666802,-1.3279833800710108,-1.1245160144720692,-0.20346736559894163,73.31975560081437,10.923305110932587,42.57,41.28,,,,
2021-12-31,00001,39.2407,40.537,39.2407,39.5157,14024148.0,2026-07-24,27.40503635252158,28.34183779911014,25.531433459344463,40.17109895833333,-0.13198229166665953,-1.2990839447572924,-1.1594296005291138,-0.13965434422817857,100.0,18.53937887417015,42.57,41.05,,,,
2022-01-07,00001,40.0263,41.6368,39.6728,41.5975,23157836.0,2026-07-24,49.355963001378775,35.34654619986635,77.37479660440363,40.39780416666666,0.2267052083333283,-1.095568045924523,-1.1466572896081957,0.051089243683672736,99.99999999999999,55.704204896885166,42.57,40.91,,,,
2022-01-14,00001,41.8332,43.4044,41.4797,43.1687,24572700.0,2026-07-24,64.68678338356408,45.12662526109892,103.80709962849437,40.92928229166666,0.5314781249999996,-0.798295269962388,-1.076984885679034,0.2786896157166461,99.99999999999999,82.54993421839498,42.57,40.9,,,,
2022-01-21,00001,43.208,44.3079,43.0902,43.7972,19858942.0,2026-07-24,73.60666252078603,54.61997101432795,111.5800455337022,41.52266041666665,0.5933781249999939,-0.5061551147788137,-0.96281893149899,0.4566638167201763,100.0,93.28856766962255,42.57,40.98,,,,
2022-01-28,00001,43.7972,44.3864,42.9723,43.2473,27482430.0,2026-07-24,76.12747485901339,61.78913896255643,104.80414665192733,41.86602916666665,0.3433687499999962,-0.31536889502211807,-0.8333289242036156,0.5179600291814975,76.27184466019439,89.92838696679436,42.57,41.12,,,,
2022-02-04,00001,43.2473,44.0722,42.7367,43.6401,11302286.0,2026-07-24,79.7766639053046,67.78498061013916,103.7600304956355,42.14177812499999,0.2757489583333381,-0.13096409156577238,-0.6928559576760469,0.5618918661102745,85.18623290900517,97.1226579241378,42.57,41.29,,,,
2022-02-11,00001,43.6401,47.4895,43.2473,47.0575,43250567.0,2026-07-24,84.89564283183661,73.48853468403831,107.70985912743322,42.88927604166665,0.74749791666666,0.28761817999194506,-0.4967611301424485,0.7843793101343935,100.0,100.0,42.57,41.59,,,,
2022-02-18,00001,47.0967,47.4895,46.3897,46.9396,27131659.0,2026-07-24,87.86558828960933,78.28088588589532,107.03499309703739,43.582403124999985,0.6931270833333372,0.6028844248876837,-0.276832019136422,0.8797164440241056,97.27133864099244,98.64796678975254,42.57,41.98,,,,
2022-02-25,00001,46.5861,46.6254,43.5223,43.7187,25836965.0,2026-07-24,76.67262023432333,77.74479733537133,74.52826603222732,43.70843541666665,0.12603229166666807,0.5860795235964531,-0.104249710589847,0.6903292341863001,12.372053960421926,61.711887342033435,42.57,42.29,,,,
2022-03-04,00001,43.6794,43.7187,39.9085,41.5583,39129250.0,2026-07-24,59.155557595544174,71.54838408876228,34.36990460910798,43.20925520833332,-0.49918020833333543,0.39389472032159745,-0.004620824407558108,0.39851554472915557,23.464322794441916,36.93722621040806,42.57,42.47,,,,
2022-03-11,00001,41.3619,43.3259,40.3013,42.8545,37121399.0,2026-07-24,52.39047461916375,65.16241426556276,26.84659532636573,42.956391666666654,-0.25286354166666314,0.34223432208265336,0.06475020489048419,0.27748411719216914,77.31877591727478,51.801564184307736,42.62,42.61,,,,
2022-03-18,00001,42.3046,44.8578,40.6155,44.8578,60109852.0,2026-07-24,56.688843871774196,62.33789080096657,45.39075001338945,43.26531354166666,0.3089218750000029,0.4576669522705714,0.14333355436650164,0.3143333979040698,100.0,74.77466113162542,42.73,42.78,,,,
2022-03-25,00001,45.2506,46.2719,44.6221,45.7612,24726797.0,2026-07-24,63.526634603343474,62.73413873509221,65.11162633984601,43.73789270833333,0.47257916666666944,0.6149561417081628,0.2376580718348339,0.3772980698733289,100.0,85.13451526341144,42.86,42.99,,,,
2022-04-01,00001,45.5648,46.7039,44.9756,45.5255,20616671.0,2026-07-24,67.04879892080614,64.17235879699685,72.80167916842473,44.02798749999999,0.29009479166666097,0.7123780862338194,0.332602074714631,0.3797760115191884,95.41947645607009,82.43159560560541,43.01,43.21,,,,
2022-04-08,00001,45.5648,45.5648,43.2866,44.3864,21747629.0,2026-07-24,64.38833439903544,64.24435066434305,64.67630186842024,44.07094479166666,0.04295729166667428,0.6897191756914225,0.4040254949099893,0.2856936807814332,44.443546431746576,69.36882181601344,43.12,43.4,,,,
2022-04-15,00001,44.465,44.7792,43.8758,44.5828,10642622.0,2026-07-24,63.47825379933058,63.988985042672226,62.45679131264728,44.15113854166666,0.0801937499999994,0.6797736568825172,0.4591751273044949,0.22059852957802234,57.89450176425916,71.62106373707026,43.19,43.56,,,,
2022-04-22,00001,44.8578,45.4863,44.19,44.8578,17953042.0,2026-07-24,66.59653352444016,64.85816786992821,70.07326483346407,44.25466458333332,0.10352604166666168,0.686172197338422,0.5045745413112803,0.18159765602714173,100.0,74.77466113162542,43.23,43.72,,,,
2022-04-29,00001,44.3864,44.5435,42.3439,43.3651,22083909.0,2026-07-24,61.35327661967221,63.689870786509545,56.68008828599753,44.12290729166666,-0.13175729166666628,0.5642898891789372,0.5165176108848117,0.04777227829412545,40.622140896614845,56.27812248377778,43.22,43.81,,,,
2022-05-06,00001,42.6188,44.8578,41.9511,43.2473,16920883.0,2026-07-24,56.23970354596711,61.20648170632873,46.306147225243876,43.85163124999999,-0.27127604166666686,0.45297024729696034,0.5038081381672415,-0.05083789087028112,44.5935253036091,54.883247288400575,43.21,43.85,,,,
2022-05-13,00001,42.6974,43.1687,41.7939,42.8938,20241959.0,2026-07-24,49.96658247040998,57.45984862768915,34.98005015585166,43.51898229166666,-0.33264895833332986,0.33239251935755476,0.46952501440530414,-0.13713249504774938,70.00381873727086,50.69743759768864,43.18,43.85,,,,
2022-05-20,00001,42.6974,44.5435,42.5403,44.4257,16365196.0,2026-07-24,51.17799320159037,55.36589681898956,42.80218596679198,43.67774270833333,0.15876041666666652,0.35633768955479894,0.4468875494352031,-0.09054985988040415,100.0,66.33149114727256,43.16,43.87,,,,
2022-05-27,00001,44.5435,45.8189,43.6661,45.4533,18187361.0,2026-07-24,58.961839323802955,56.564544320594024,63.75642933022081,44.04411562499999,0.3663729166666627,0.45301111133834127,0.44811226181583075,0.004898849522510518,100.00000000000001,78.2767072460628,43.18,43.93,,,,
2022-06-03,00001,45.4533,45.7377,44.9253,45.1284,17299096.0,2026-07-24,66.92279971483343,60.01729611867383,80.73380690715261,44.35112812499999,0.307012499999999,0.4976719277062074,0.45802419499390606,0.03964773271230132,88.84654994850669,73.01580640649044,43.24,44.01,,,,
2022-06-10,00001,45.2096,45.2096,43.2599,43.3817,27409560.0,2026-07-24,57.764682211545285,59.26642481629765,54.76119700204056,44.279248958333326,-0.07187916666666183,0.38765322910317934,0.4439500018157607,-0.05629677271258138,5.553022704477091,48.583018604000635,43.29,44.05,,,,
2022-06-17,00001,43.0974,43.5036,42.0007,42.0007,26890731.0,2026-07-24,40.22241754061612,52.91842239107047,14.83040783970742,43.88713229166667,-0.39211666666665934,0.18687330023638538,0.39253466149988564,-0.20566136126350026,0.0,29.26563155686117,43.28,44.0,,,,
2022-06-24,00001,41.8788,43.0974,41.7976,42.9349,12338541.0,2026-07-24,36.26422038939624,47.36702172384573,14.058617720497267,43.66601354166666,-0.22111875000000936,0.10196055482524002,0.3344198401649565,-0.2324592853397165,71.79470992992846,42.3331934536299,43.26,43.94,,,,
2022-07-01,00001,43.3817,43.9504,42.8131,43.0974,13871841.0,2026-07-24,34.97117798216478,43.23507380995208,18.443386326590186,43.559379166666666,-0.10663437499999162,0.047234494405387295,0.2769827710130427,-0.2297482766076554,100.0,44.606238634774144,43.24,43.86,,,,
2022-07-08,00001,42.8131,44.0317,42.3662,43.2193,14711430.0,2026-07-24,35.11867352020092,40.52960704670169,24.296806467199374,43.53341979166667,-0.02595937499999934,0.013543883029093706,0.2242949934162529,-0.21075111038715919,100.0,47.08793787600801,43.23,43.8,,,,
2022-07-15,00001,43.0974,43.3817,42.1225,42.4475,16888889.0,2026-07-24,28.7995957902144,36.61960329453926,13.159580781564685,43.32255312499999,-0.21086666666667497,-0.07457433252816514,0.16452112822736928,-0.23909546075553442,29.631655725747386,43.381687084593416,43.2,43.7,,,,
2022-07-22,00001,43.0162,43.5442,42.1631,42.3256,15360961.0,2026-07-24,23.57642463070634,32.27187707326162,6.1855197455957835,43.17888333333333,-0.14366979166666027,-0.15248718708124898,0.10111946516564561,-0.2536066522468946,18.517505470459533,41.29888769285975,43.16,43.6,,,,
2022-07-29,00001,42.1631,43.3005,42.0007,42.285,17339842.0,2026-07-24,19.841031223817634,28.128261790113626,3.2665700912256455,43.043109374999986,-0.1357739583333455,-0.21503102256208706,0.037889367620099076,-0.25292039018218615,63.6302596239922,36.332167255810496,43.09,43.48,,,,
2022-08-05,00001,42.4881,42.61,41.0258,42.4069,15513901.0,2026-07-24,24.230907537678394,26.829143705968548,19.03443520109809,42.96036666666666,-0.08274270833332764,-0.2518578905591866,-0.020060084015758067,-0.23179780654342855,100.0,34.813533630021205,43.06,43.37,,,,
2022-08-12,00001,42.2444,43.138,41.9601,42.9755,16419434.0,2026-07-24,37.774750760727756,30.477679390888284,52.3688935004067,42.97149166666666,0.01112499999999983,-0.23248226986677878,-0.06254452118596221,-0.16993774868081657,100.0,41.17286818431384,43.05,43.28,,,,
2022-08-19,00001,42.9755,43.138,42.1225,42.4881,12414578.0,2026-07-24,41.39905370807895,34.11813749661851,55.96088613099984,42.90586041666666,-0.06563124999999559,-0.25353348134860454,-0.10074231321849067,-0.15279116813011387,75.00128224855138,32.49772207036035,43.03,43.2,,,,
2022-08-26,00001,42.3256,42.8943,40.4571,42.4069,21043356.0,2026-07-24,45.78135686694998,38.005877286728996,61.33231602739194,42.84280833333332,-0.06305208333333923,-0.2736148181922218,-0.13531681421323688,-0.1382980039789849,77.42217280813229,39.02565950122098,42.95,43.11,,,,
2022-09-02,00001,42.285,42.285,40.4977,40.6602,23780310.0,2026-07-24,32.41482277860454,36.14219245068751,24.9600834344386,42.48005208333333,-0.3627562499999968,-0.4255678334606685,-0.19336701806272322,-0.2322008153979453,10.00000000000028,4.065089467995801,42.81,42.98,,,,
2022-09-09,00001,40.2388,40.528,38.9168,39.5365,21288162.0,2026-07-24,26.073871709918368,32.7860855370978,12.649444055559513,42.00338645833333,-0.47666562499999543,-0.6294094513096127,-0.28057550471210113,-0.34883394659751155,17.755938225265606,9.48060888854884,42.65,42.77,,,,
2022-09-16,00001,39.5778,40.5693,39.206,40.4454,16926565.0,2026-07-24,28.39380414494478,31.321991739713457,22.537428955407428,41.653416666666665,-0.3499697916666662,-0.7094368219740659,-0.3663477681644941,-0.3430890538095718,87.67924744751613,23.38560391646903,42.57,42.56,,,,
2022-09-23,00001,40.0736,40.3628,38.6689,38.9581,13996115.0,2026-07-24,21.010556938959365,27.88484680612876,7.261977204620571,41.201403125,-0.4520135416666662,-0.882696593041949,-0.4696175331399851,-0.4130790599019639,16.279200675485576,4.262720358469446,42.46,42.3,,,,
2022-09-30,00001,38.7516,38.7516,35.3639,35.8597,43091259.0,2026-07-24,16.13290033137073,23.96753131454275,0.4636383650266893,40.374629166666665,-0.8267739583333338,-1.2555480194564765,-0.6268036304032834,-0.6287443890531932,9.756961527108054,4.914068230023546,42.22,41.91,,,,
2022-10-07,00001,35.4465,38.0906,35.3639,36.8925,17538301.0,2026-07-24,17.309508964905614,21.74819053133037,8.4321458320561,39.65008645833333,-0.7245427083333382,-1.4509712393600935,-0.7916371521946454,-0.6593340871654482,42.52963107228304,15.150554046821393,42.0,41.48,,,,
2022-10-14,00001,36.3554,36.562,34.9921,35.116,20247453.0,2026-07-24,12.046676166515228,18.514352409725323,-0.8886763199049597,38.86277499999999,-0.7873114583333347,-1.7292604146195103,-0.9791618046796183,-0.750098609939892,6.519680067354197,1.18437655335907,41.72,40.99,,,,
2022-10-21,00001,35.24,35.8597,33.7114,34.1245,22579425.0,2026-07-24,9.5306437377802,15.519782852410282,-2.447634491479967,38.227635416666665,-0.6351395833333271,-2.0066805899410483,-1.1846655617319044,-0.8220150282091438,12.986073999559899,3.6182885171235872,41.44,40.43,,,,
2022-10-28,00001,34.0006,34.2071,32.8851,33.0091,37637975.0,2026-07-24,6.793483481793058,12.611016395537874,-4.8415823456965725,37.29541979166666,-0.9322156250000049,-2.2901422020597337,-1.4057608897974703,-0.8843813122622635,5.558294858577046,1.181334908446499,41.12,39.81,,,,
2022-11-04,00001,33.0091,34.2071,31.8523,33.8766,31372409.0,2026-07-24,12.269801958685349,12.497278249920365,11.814849376215317,36.680960416666665,-0.6144593749999956,-2.4169267448642913,-1.6079940608108345,-0.8089326840534568,89.08986884957335,17.80856866367559,40.84,39.2,,,,
2022-11-11,00001,33.8766,35.4465,33.5874,34.9921,24203892.0,2026-07-24,20.186292200975892,15.060282900272208,30.43831080238326,36.45197291666666,-0.22898750000000234,-2.399730284157158,-1.7663413054800992,-0.633388978677059,100.00000000000001,27.622063869094767,40.6,38.65,,,,
2022-11-18,00001,35.3639,36.8925,34.8268,35.9836,32061688.0,2026-07-24,29.63871607828803,19.919760626277483,49.07662698230913,36.4329,-0.019072916666665662,-2.279815902872002,-1.8690362249584798,-0.41077967791352243,100.0,36.344681974135696,40.38,38.19,,,,
2022-11-25,00001,35.8183,36.6033,35.3226,35.9836,13607965.0,2026-07-24,39.719139993809286,26.519553748788084,66.1183124838517,36.470140625,0.03724062500000258,-2.159885081034659,-1.9272059961737156,-0.23267908486094346,100.0,36.344681974135696,40.18,37.82,,,,
2022-12-02,00001,35.6118,37.8014,34.7029,36.3554,32553120.0,2026-07-24,50.54100326727693,34.52670358828436,82.56960262526206,36.551624999999994,0.08148437499999517,-2.011648852175945,-1.9440945673741614,-0.0675542848017836,100.0,40.483853567318796,39.98,37.52,,,,
2022-12-09,00001,36.7272,37.7601,36.0249,37.5535,36417255.0,2026-07-24,65.63832989162026,44.89724568939633,107.12049829606812,36.75549583333333,0.20387083333333322,-1.7770096546122716,-1.9106775848217834,0.13366793020951184,100.0,51.2550345224396,39.85,37.32,,,,
2022-12-16,00001,37.1817,37.7601,36.8512,37.5535,23592191.0,2026-07-24,75.70321430784914,55.16590189554726,116.77783913245291,36.95251354166666,0.19701770833333399,-1.5729247031921645,-1.8431270084958595,0.27020230530369505,100.0,51.2550345224396,39.73,37.19,,,,
2022-12-23,00001,37.2643,38.5037,37.1817,38.1732,18644549.0,2026-07-24,82.14584996113376,64.15921791740942,118.11911404858245,37.23217708333333,0.27966354166667173,-1.3456692603052787,-1.7436354588577434,0.39796619855246473,100.0,56.82627301495975,39.64,37.14,,,,
2022-12-30,00001,38.6276,39.4952,38.3384,38.7103,10369837.0,2026-07-24,84.67401262766309,70.99748282082732,112.02707224133462,37.44113125,0.20895416666666478,-1.1094392778690434,-1.6167962226600034,0.50735694479096,100.0,61.65491944764096,39.6,37.15,,,,
2023-01-06,00001,38.9168,40.4867,37.9666,40.1149,20156374.0,2026-07-24,87.98635758429947,76.66044107531803,110.63819060226234,37.90783437499999,0.4667031249999951,-0.799667761397707,-1.4533705304075442,0.6537027690098371,100.0,77.68668083265948,39.67,37.26,,,,
2023-01-13,00001,40.7346,40.9825,39.3299,40.3628,25848864.0,2026-07-24,88.70141740305826,80.67409985123145,104.75605250671188,38.36721770833332,0.4593833333333279,-0.5280807583344398,-1.2683125759929232,0.7402318176584834,100.0,80.63308889015217,39.72,37.44,,,,
2023-01-20,00001,40.6933,41.6848,40.2801,41.0651,20576054.0,2026-07-24,89.5090091203839,83.6190696076156,101.28888814592048,38.86362395833333,0.4964062500000068,-0.2532569723636797,-1.0653014552670745,0.8120444829033948,100.0,100.0,39.81,37.68,,,,
2023-01-27,00001,41.7261,42.0153,41.1477,41.313,9554547.0,2026-07-24,89.8045947789048,85.68091133137868,98.05196167395704,39.257718749999995,0.3940947916666673,-0.01527757341378333,-0.8552966788964163,0.8400191054826329,100.0,100.0,39.94,37.96,,,,
2023-02-03,00001,41.6435,42.511,40.4041,40.7346,25433646.0,2026-07-24,84.07379701160475,85.1452065581207,81.93097791857284,39.496796874999994,0.23907812499999892,0.1252074550901412,-0.6591958520991048,0.784403307189246,44.00232355503929,93.88628748401278,40.06,38.24,,,,
2023-02-10,00001,40.652,41.3956,39.9496,40.8585,17604034.0,2026-07-24,79.65014974925857,83.31352095516667,72.3234073374424,39.65451979166666,0.15772291666666405,0.24373096796255567,-0.4786104880867727,0.7223414560493284,66.66422179844498,95.19591573562207,40.16,38.51,,,,
2023-02-17,00001,40.528,40.9825,39.2886,39.4952,18264923.0,2026-07-24,67.57041801096123,78.06581997376486,46.57961408535397,39.53823854166666,-0.11628125000000011,0.22506043282883326,-0.33787630390365153,0.5629367367324848,13.16007389005637,80.78577695096553,40.2,38.72,,,,
2023-02-24,00001,39.6191,40.1562,38.9168,39.2886,15277240.0,2026-07-24,54.743861691900996,70.29183387981024,23.6479173160825,39.43150624999999,-0.10673229166666687,0.19138681774880695,-0.23202367957315984,0.4234104973219668,19.14816913014373,78.60200619404485,40.2,38.89,,,,
2023-03-03,00001,39.2886,40.0736,38.5037,39.7018,23016146.0,2026-07-24,49.223660633259215,63.26910946429323,21.132762971191184,39.315320833333324,-0.11618541666666715,0.19578513279723353,-0.14646191709908116,0.3422470498963147,100.0,82.96954770788628,40.22,39.02,,,,
2023-03-10,00001,39.4952,41.0651,39.1234,39.2473,18470341.0,2026-07-24,39.00115210668192,55.17979034508946,6.643875629866841,39.24689166666666,-0.06842916666666099,0.160743526264838,-0.08502082842629732,0.24576435469113533,62.06493614890266,78.16546344350841,40.23,39.12,,,,
2023-03-17,00001,39.0821,41.4369,38.9994,40.3215,36653314.0,2026-07-24,41.121506057629226,50.49369558260272,22.377127007682233,39.40698749999999,0.16009583333332955,0.21714860916663525,-0.024586940907710804,0.24173555007434605,100.0,89.51980297440991,40.24,39.23,,,,
2023-03-24,00001,40.3215,40.8172,39.6604,40.0736,22847318.0,2026-07-24,40.47300530277867,47.153465489328035,27.112084929679938,39.46680520833333,0.059817708333333997,0.23909049908494495,0.028148547090820347,0.2109419519941246,81.24952726722627,86.89948946695273,40.25,39.33,,,,
2023-03-31,00001,40.2388,40.652,39.7431,40.2388,20648415.0,2026-07-24,41.41483029301936,45.24058709055848,33.76331669794112,39.63635729166666,0.16955208333333616,0.26673510800573297,0.07586585927380288,0.1908692487319301,93.74479993949,86.09557833695759,40.26,39.42,,,,
2023-04-07,00001,40.2388,41.5608,40.2388,41.2717,12561348.0,2026-07-24,57.79099531991966,49.424056500345536,74.5248729590679,39.89155520833333,0.2551979166666669,0.36775085450486245,0.1342428583200148,0.23350799618484763,100.0,99.37519855977975,40.33,39.55,,,,
2023-04-14,00001,41.5608,42.3871,41.1064,42.1805,18200075.0,2026-07-24,70.08730343262368,56.31180547777158,97.6382993423279,40.28918229166666,0.3976270833333331,0.5152002188046936,0.2104343304169506,0.304765888387743,100.0,100.0,40.43,39.72,,,,
2023-04-21,00001,42.0153,43.3373,41.6848,42.8415,24570223.0,2026-07-24,76.63908058478567,63.08756384677628,103.74211406080445,40.78106041666666,0.4918781249999995,0.677581342187132,0.3038637327709869,0.37371760941614507,99.99999999999999,100.0,40.52,39.94,,,,
2023-04-28,00001,42.9655,44.0396,41.7261,43.3786,26649496.0,2026-07-24,80.4459721947428,68.87369996276512,103.59051665869814,41.22645729166666,0.44539687500000014,0.8399268793991581,0.41107636209662113,0.428850517302537,100.0,100.0,40.63,40.2,,,,
2023-05-05,00001,43.3786,45.0724,43.1721,44.3701,18594920.0,2026-07-24,83.10921446167988,73.61887146240338,102.08990046023291,41.748462499999995,0.5220052083333329,1.0366428771647165,0.5361896651102402,0.5004532120544762,100.0,100.0,40.77,40.51,,,,
2023-05-12,00001,44.4114,44.7419,42.5524,42.8002,21800951.0,2026-07-24,76.26788072076202,74.50187454852293,79.79989306524018,41.99160624999999,0.24314374999999444,1.0537173155603554,0.6396951952002633,0.4140221203600921,40.62405446293476,78.16064771019971,40.88,40.79,,,,
2023-05-19,00001,43.1721,43.5852,42.0566,42.2219,19489773.0,2026-07-24,66.62192294416899,71.87522401373828,56.11532080503039,42.05702604166666,0.06541979166667033,1.008954356291298,0.7135470274184702,0.2954073288728277,7.145018370434193,66.45272116811115,40.96,41.03,,,,
2023-05-26,00001,42.0979,42.3458,41.3949,41.7395,18402099.0,2026-07-24,56.9015585469461,66.88400219147421,36.936671257889884,41.90549062499999,-0.15153541666666825,0.9239035550828731,0.7556183329513508,0.1682852221315223,24.521454493702453,58.91934098539859,41.04,41.21,,,,
2023-06-02,00001,41.8256,41.9979,40.1457,41.0503,30350036.0,2026-07-24,44.054763972265334,59.27425611840459,13.61577967998683,41.75901979166666,-0.146470833333332,0.7917605791493969,0.76284678219096,0.028913796958436877,43.56998362392843,43.40992772398743,41.1,41.33,,,,
2023-06-09,00001,41.1364,42.7302,41.0072,42.4718,14796745.0,2026-07-24,45.10789584132174,54.552136026043634,26.21941547187795,41.83163645833332,0.07261666666666144,0.7926028563622154,0.7687979970252111,0.02380485933700427,100.0,67.64114277921725,41.19,41.45,,,,
2023-06-16,00001,42.2564,42.7302,41.7826,42.4287,20455400.0,2026-07-24,45.51837544285083,51.5408824983127,33.473361331927094,41.895976041666664,0.06433958333334289,0.7807920723396364,0.7711968120880962,0.009595260251540227,98.14711319375769,66.9064502931951,41.29,41.56,,,,
2023-06-23,00001,42.2995,42.6441,41.0072,41.481,13948801.0,2026-07-24,39.38002859172716,47.48726452945085,23.165556716279795,41.917010416666656,0.021034374999992167,0.687040693719787,0.7543655884144344,-0.06732489469464731,32.35012972825364,50.75173871539616,41.32,41.63,,,,
2023-06-30,00001,41.481,42.0841,40.7057,41.2226,19535656.0,2026-07-24,33.53950066141126,42.838009906770985,14.942482170691804,41.77920624999999,-0.13780416666666895,0.5851461299154082,0.7205216967146291,-0.13537556679922091,30.0,46.34699304513838,41.34,41.66,,,,
2023-07-07,00001,41.2226,41.6533,39.4565,39.6288,20814632.0,2026-07-24,23.446308295281728,36.3741093696079,-2.409293853370613,41.389813541666655,-0.3893927083333324,0.3715051340012536,0.6507183841719539,-0.2792132501707003,8.510743393430458,19.178712668757612,41.3,41.62,,,,
2023-07-14,00001,40.2319,41.3518,39.4996,41.0934,20739129.0,2026-07-24,28.846492933002292,33.86490389073936,18.809671017528146,41.32060312499999,-0.06921041666666383,0.31672309863830606,0.5839193270652243,-0.26719622842691826,92.68444595436287,44.14462021000956,41.29,41.57,,,,
2023-07-21,00001,40.878,41.0934,40.2319,40.9641,14029342.0,2026-07-24,34.58161792768013,34.10380856971962,35.53723664360115,41.18832916666666,-0.13227395833332878,0.25987879060592434,0.5191112197733643,-0.25923242916743994,92.10092247541083,41.940542751943276,41.26,41.52,,,,
2023-07-28,00001,40.6195,41.8256,40.1888,41.7395,17086547.0,2026-07-24,46.30028054084497,38.1692992267614,62.56224316901212,41.28987708333332,0.10154791666666085,0.27423634083006476,0.4701362439847044,-0.19589990315463962,100.0,51.01942018731261,41.23,41.49,,,,
2023-08-04,00001,41.7826,42.2133,37.8197,38.0351,38884973.0,2026-07-24,32.329026588713894,36.222541680745564,24.541996404650547,40.77695729166666,-0.5129197916666612,-0.013147759032278827,0.37347944338130773,-0.38662720241358656,5.495178325424827,3.2883488031265626,41.07,41.36,,,,
2023-08-11,00001,37.6474,38.2504,37.0013,37.0874,30336689.0,2026-07-24,22.053653164840615,31.49957884211058,3.1618018103006875,40.15170104166667,-0.6252562499999925,-0.3137564098186445,0.23603227274131727,-0.5497886825599618,1.8171457515512612,1.168439908804715,40.85,41.13,,,,
2023-08-18,00001,36.872,37.0013,35.3644,35.4506,28394514.0,2026-07-24,15.097140353227937,26.032099345816366,-6.7727776319489195,39.27823229166667,-0.8734687500000007,-0.6762713765621697,0.053571542880619855,-0.7298429194427896,3.227618227430942,0.9571715691173155,40.62,40.79,,,,
2023-08-25,00001,35.4506,35.9675,34.6752,35.3644,22776298.0,2026-07-24,13.112389390489014,21.725529360707252,-4.113890549947463,38.6580625,-0.6201697916666689,-0.9594626311155068,-0.14903529191860548,-0.8104273391969012,28.571428571428783,7.108892304201244,40.39,40.38,,,,
2023-09-01,00001,36.1828,37.0443,35.4936,36.829,19415877.0,2026-07-24,18.265655135418335,20.572237952277614,13.652489501699776,38.310294791666664,-0.34776770833333615,-1.0535678860377402,-0.32994181074243245,-0.7236260752953078,100.0,22.215804185705917,40.23,39.99,,,,
2023-09-08,00001,37.3604,37.4043,36.1765,36.2642,18894519.0,2026-07-24,19.203630886323896,20.11603559695971,17.378821465052276,37.98184895833333,-0.3284458333333333,-1.160345873386646,-0.4960226232712752,-0.6643232501153709,73.77658092673428,16.39006075359215,40.07,39.6,,,,
2023-09-15,00001,36.3519,37.1412,35.8695,36.7904,24607644.0,2026-07-24,22.155794341120284,20.795955178346567,24.87547266666772,37.915178125,-0.06667083333333323,-1.1888044575102938,-0.6345789901190789,-0.5542254673912149,97.10948030552625,21.817656706103215,39.9,39.25,,,,
2023-09-22,00001,36.5711,37.0096,35.8695,36.7465,18012453.0,2026-07-24,23.929778354651603,21.840562903781578,28.108209256391653,37.75370937499999,-0.1614687500000045,-1.2010554341597626,-0.7478742789272157,-0.4531811552325469,95.2329243131718,21.364841308316745,39.73,38.94,,,,
2023-09-29,00001,36.7027,37.0973,35.6503,36.7465,20982783.0,2026-07-24,25.11243436367248,22.931186723745213,29.47492964352702,37.73124479166666,-0.022464583333331234,-1.1969665362736208,-0.8376927303964967,-0.3592738058771241,96.14946057363382,25.492923076923088,39.57,38.65,,,,
2023-10-06,00001,36.0449,36.6588,34.9048,35.9134,14751540.0,2026-07-24,28.285965416760302,24.716112954750244,35.425670340780414,37.50095208333333,-0.23029270833333015,-1.2465804591688254,-0.9194702761509624,-0.327110183017863,54.76461964489349,15.881281584280396,39.4,38.37,,,,
2023-10-13,00001,35.738,36.7465,35.3872,35.7818,14318580.0,2026-07-24,32.37336563186411,27.268530513788203,42.58303586801592,37.189829166666655,-0.311122916666676,-1.2817437268597232,-0.9919249662927145,-0.2898187605670086,47.61904761904747,14.19336633917348,39.26,38.1,,,,
2023-10-20,00001,35.4749,36.0011,34.4225,34.8171,15886668.0,2026-07-24,25.99344951396083,26.843503513845747,24.293341514191,36.72502291666667,-0.4648062499999881,-1.3716426548014837,-1.0678685039944684,-0.3037741508070153,26.46723455630848,4.9022896400929765,39.04,37.8,,,,
