date,symbol,open,high,low,close,volume,K,D,J,BBI,BBI_DIF,DIF,DEA,MACD,short_term_fund,long_term_fund,Short_LS,Short_Trend,Brick_High,Brick_Low,market_cap,float_market_cap,pe_ttm,pb
2021-07-05,00001,46.5138,47.3271,46.2039,46.8236,2326703.0,48.62989925201703,55.33614978730637,35.21739818143837,46.87242083333336,-0.04397604166666724,-0.023930028801466108,-0.08422756556583684,0.06029753676437073,96.29877582249439,52.8567740031721,46.7,46.86,67.4469380190881,67.3355492371612,,,,
2021-07-06,00001,46.8236,47.1722,46.475,46.475,2385527.0,40.876589738228766,50.51629643761384,21.597176339458613,46.79536041666669,-0.07706041666666863,-0.05722141508930889,-0.07882633547053125,0.02160492038122236,65.37888568874794,39.998524584117206,46.71,46.86,68.15087917562626,67.4469380190881,,,,
2021-07-07,00001,46.0103,46.1265,45.5455,45.8554,6533301.0,30.855386413064423,43.96265976276404,4.640839713665187,46.62753645833335,-0.16782395833333652,-0.13207909477250013,-0.08947688733092503,-0.0426022074415751,24.246929035287188,17.144332558740125,46.68,46.82,61.70877241133377,68.15087917562626,,,,
2021-07-08,00001,45.5455,45.7005,44.9646,44.9646,6438531.0,20.570257608709614,36.16519237807923,-10.61961193002962,46.347555208333354,-0.27998124999999874,-0.26028406780322655,-0.12363832342538533,-0.13664574437784122,0.0,0.0,46.63,46.74,51.41295836161942,61.70877241133377,,,,
2021-07-09,00001,45.1195,45.5068,44.4611,44.6548,6256823.0,15.347938716323489,29.22610782416065,-12.408399499350836,46.04822083333335,-0.2993343750000008,-0.3824767496044714,-0.17540600866120254,-0.20707074094326888,13.89227569389655,5.320551557435582,46.56,46.61,44.661244105684005,51.41295836161942,,,,
2021-07-12,00001,45.1583,45.7005,44.771,45.0033,3347218.0,14.898574169993077,24.450263272771462,-4.20480403556369,45.84004375000002,-0.2081770833333323,-0.44605247751594135,-0.2295353024321503,-0.21651717508379104,100.0,14.893149480854838,46.52,46.47,45.92219496086703,44.661244105684005,,,,
2021-07-13,00001,45.5455,45.7779,45.2357,45.5068,4314669.0,21.932474585230548,23.61100037692449,18.57542300184266,45.775090625000026,-0.06495312499999528,-0.45061405946918853,-0.27375105383955795,-0.1768630056296306,100.0,28.723287370213612,46.49,46.35,59.873462147456394,45.92219496086703,,,,
2021-07-14,00001,45.3906,45.4681,44.771,44.8484,3751415.0,19.126185662077358,22.11606213864211,13.146432708947849,45.65163645833336,-0.12345416666666864,-0.5015746828289238,-0.31931577963743113,-0.18225890319149268,10.519162815982265,10.638356314893048,46.41,46.22,57.64431431680757,59.873462147456394,,,,
2021-07-15,00001,45.3132,45.8167,44.9259,45.5068,4145492.0,24.912921169461168,23.04834848224846,28.64206654388658,45.614923958333364,-0.03671249999999304,-0.4832632090187019,-0.35210526551368526,-0.13115794350501664,100.0,28.723287370213612,46.36,46.11,67.17171207357056,57.64431431680757,,,,
2021-07-16,00001,45.5068,45.7392,45.1583,45.4294,3818556.0,28.513990774353886,24.8702292462836,35.80151383049446,45.583867708333365,-0.031056249999998897,-0.4695836986657511,-0.37560095214409844,-0.09398274652165267,89.48083718401773,26.59726418722187,46.3,46.01,73.14384089267261,67.17171207357056,,,,
2021-07-19,00001,45.3132,45.3519,44.616,44.8484,2919109.0,26.761218620395017,25.50055903765407,29.28253778587691,45.5346479166667,-0.04921979166666546,-0.49986233074060493,-0.40045322786339976,-0.09940910287720517,26.088908845981,10.638356314893048,46.22,45.9,66.12486279837132,73.14384089267261,,,,
2021-07-20,00001,44.3062,44.8097,44.1126,44.2675,4718150.0,20.87075979540131,23.957292623569817,14.69769413906429,45.33495625000003,-0.19969166666666638,-0.5642280700500777,-0.43320819630073537,-0.13101987374934232,11.76336573511526,3.883081396806242,46.14,45.78,57.453648783045765,66.12486279837132,,,,
2021-07-21,00001,44.4224,44.616,43.9189,44.0738,2926746.0,16.634534000671835,21.51637308260382,6.870855836807863,45.084014583333364,-0.2509416666666695,-0.6236789704201726,-0.4713023511246228,-0.1523766192955498,16.664873587950325,3.7032609735105146,46.06,45.64,50.01600040825326,57.453648783045765,,,,
2021-07-22,00001,43.9964,45.0808,43.9964,44.771,3315843.0,26.0561417172428,23.029629294150144,32.10916656342811,45.02673750000003,-0.05727708333333226,-0.6075327644945219,-0.49854843379860264,-0.10898433069591923,100.0,20.371521468872526,46.01,45.52,57.87194400604213,50.01600040825326,,,,
2021-07-23,00001,44.5386,44.6548,44.3062,44.4224,2346165.0,26.214334405094863,24.091197664465053,30.460607886354488,44.9464541666667,-0.08028333333333393,-0.6157676998576704,-0.5219922870104162,-0.09377541284725421,59.089308766576984,12.037391221191605,45.94,45.4,59.93013566069777,57.87194400604213,,,,
2021-07-26,00001,44.4224,45.0808,44.0738,44.4224,5182824.0,26.31979619699624,24.83406384197545,29.291260907037824,44.90974375000003,-0.03671041666666497,-0.6152022765683185,-0.5406342849219967,-0.07456799164632177,54.9961270333078,12.037391221191605,45.88,45.29,61.65710486406738,59.93013566069777,,,,
2021-07-27,00001,45.0033,46.0878,44.4611,44.8097,10081372.0,31.23703443271246,26.96838737222112,39.774328553695135,44.89885000000003,-0.010893750000001035,-0.5768527024633414,-0.5478779684302657,-0.02897473403307571,100.0,21.2967390264894,45.85,45.2,61.88502770757985,61.65710486406738,,,,
2021-07-28,00001,44.8097,45.0808,44.0351,44.5386,7248753.0,30.348718699528217,28.095164481323483,34.85582713593768,44.8770666666667,-0.02178333333333171,-0.5618591307006042,-0.5506742008843334,-0.011184929816270839,65.00129098889786,19.753912849447016,45.83,45.12,58.106451581654,61.88502770757985,,,,
2021-07-29,00001,44.5386,44.771,44.19,44.4999,5674738.0,29.161736667560064,28.45068854340234,30.58383291587551,44.8488354166667,-0.028231249999997488,-0.5467962567474558,-0.5498986120569579,0.0031023553095020917,60.0051639555896,19.73907725759314,45.8,45.04,54.41766420028475,58.106451581654,,,,
2021-07-30,00001,44.1126,44.771,43.9964,43.9964,5392916.0,20.632237742103076,25.844538276302586,10.207636673704059,44.69270937500003,-0.1561260416666741,-0.5689288055676656,-0.5537046507590995,-0.015224154808566093,0.0,2.6680896478121876,45.76,44.96,45.01113614809431,54.41766420028475,,,,
2021-08-02,00001,43.9576,44.616,43.9576,44.3062,2572210.0,19.707151225305353,23.79874259263684,11.523968490642375,44.60395208333336,-0.08875729166666702,-0.555072212129744,-0.5539781630332283,-0.0010940490965156702,64.28176286188443,13.333562846421195,45.7,44.88,45.68368026514018,45.01113614809431,,,,
2021-08-03,00001,44.1513,44.3062,43.5316,43.9189,4000381.0,18.188566351648458,21.928683845640716,10.708331363663937,44.470409375000024,-0.13354270833333715,-0.5687860239703397,-0.5569397352206507,-0.011846288749689071,50.00000000000046,13.158252361215016,45.64,44.79,46.22776820961309,45.68368026514018,,,,
2021-08-04,00001,43.7253,44.1126,43.6091,43.6478,5238557.0,13.640980963431067,19.1661162182375,2.590710453818197,44.334450000000025,-0.13595937499999877,-0.5946747822617482,-0.5644867446288702,-0.03018803763287803,15.0012909888974,5.000430329632452,45.56,44.7,40.55492988424223,46.22776820961309,,,,
2021-08-05,00001,43.5316,43.8027,43.4154,43.6865,2940909.0,12.475467127344553,16.935899854606518,3.554601672820624,44.20534583333336,-0.12910416666666436,-0.6050938973645685,-0.5726081751760098,-0.03248572218855872,53.843098311817826,12.962608778808649,45.48,44.6,39.41249720020545,40.55492988424223,,,,
2021-08-06,00001,44.3062,45.0808,43.9576,44.8097,7513721.0,25.708336663951396,19.86004545772148,37.404919076411225,44.286840625000025,0.08149479166666396,-0.5167613647828517,-0.5614388130973782,0.04467744831452647,100.0,66.668260495362,45.45,44.55,55.37458541718584,39.41249720020545,,,,
2021-08-09,00001,44.5773,45.1583,44.3449,44.5386,4346154.0,38.62033009030969,26.11347366858422,63.63404293376064,44.358653125000025,0.07181250000000006,-0.4632921570361148,-0.5418094818851256,0.07851732484901075,80.5565516746757,53.7056517165537,45.42,44.51,63.40483158717694,55.37458541718584,,,,
2021-08-10,00001,44.4224,44.6548,43.9189,44.4224,6276561.0,45.005975984241225,32.410974440469886,70.19597907178391,44.40989270833336,0.05123958333333434,-0.4253901605731656,-0.5185256176227335,0.09313545704956794,56.52222721149565,48.14956488476642,45.39,44.48,68.37551541635258,63.40483158717694,,,,
2021-08-11,00001,44.1126,44.771,44.1126,44.5773,5204306.0,52.22556870462417,39.015839195187986,78.64502772349654,44.41715208333336,0.007259375000003843,-0.3784904179247235,-0.4905185776831315,0.11202815975840802,100.0,55.556086831787454,45.35,44.46,71.3643029545184,68.37551541635258,,,,
2021-08-12,00001,44.8097,45.197,44.4999,44.9646,3188678.0,63.80222766208584,47.27796868415394,96.85074561794964,44.513972916666695,0.09682083333333225,-0.30653659769674135,-0.4537221816858535,0.14718558398911213,100.0,74.07478244238304,45.33,44.47,81.95403744470745,71.3643029545184,,,,
2021-08-13,00001,44.5386,44.8871,44.5386,44.6935,4543351.0,66.44778057280799,53.667905980371955,92.00752975768006,44.57852291666669,0.064549999999997,-0.26829543828511504,-0.4166368330057058,0.14834139472059077,68.18075117370915,63.460774577954325,45.31,44.48,85.06939895141159,81.95403744470745,,,,
2021-08-16,00001,44.6935,45.1195,44.5386,44.9646,3912332.0,73.28370224087504,60.20650473387298,99.43809725487917,44.621285416666694,0.042762500000002035,-0.21365070725566682,-0.376039607855698,0.1623889006000312,100.0,100.0,45.3,44.5,92.81501292563235,85.06939895141159,,,,
2021-08-17,00001,45.1195,45.2744,44.6548,44.8097,4859624.0,73.85669803327477,64.7565691670069,92.0569557658105,44.63621354166669,0.014928124999997294,-0.1807598130615773,-0.3369836488968739,0.1562238358352966,63.63849765258223,90.00129098889764,45.29,44.53,88.73646702028331,92.81501292563235,,,,
2021-08-18,00001,45.1583,45.3519,44.8097,45.2744,3479217.0,80.7683871978054,70.09384184393973,102.11747790553673,44.737871875000025,0.10165833333333296,-0.11586056760397412,-0.29275903263829395,0.17689846503431983,100.0,100.0,45.3,44.57,99.45380908255773,88.73646702028331,,,,
2021-08-19,00001,44.8484,44.9259,44.4224,44.5386,3514034.0,68.26057169316363,69.48275179368103,65.81621149212882,44.70439062500003,-0.033481249999994134,-0.12238952836962369,-0.2586851317845599,0.13629560341493618,13.638497652582117,60.41958041958059,45.29,44.6,86.8835176225942,99.45380908255773,,,,
2021-08-20,00001,44.5386,44.8484,43.8415,43.9576,6387400.0,48.069282964933855,62.34492885076531,19.51799119327096,44.58859895833336,-0.11579166666667362,-0.1724576369083053,-0.24143963280930897,0.06898199590100368,8.10244957777906,29.16621839698766,45.26,44.59,75.07839678418104,86.8835176225942,,,,
2021-08-23,00001,44.7322,44.771,44.0738,44.3062,4410899.0,42.30175008396708,55.663869261832566,15.577511728236104,44.50509166666669,-0.08350729166667037,-0.18191091126870873,-0.22953388850118892,0.047622977232480185,66.66188495194292,47.918235610543185,45.25,44.58,71.55466231829057,75.07839678418104,,,,
2021-08-24,00001,44.3449,44.7322,44.0738,44.19,3790567.0,35.89228607292709,49.07334153219741,9.530175154386455,44.43206666666669,-0.07302499999999412,-0.1965137796562786,-0.22292986673220686,0.02641608707592827,74.99462018506546,41.66756320602468,45.22,44.56,68.89378637885206,71.55466231829057,,,,
2021-08-25,00001,44.0738,44.6548,44.0738,44.5386,3159294.0,39.31263633675366,45.81977313371616,26.298362742828672,44.46676666666669,0.03470000000000084,-0.17790675312623705,-0.2139252440110129,0.03601849088477585,100.0,60.41958041958059,45.22,44.55,76.87779822492493,68.89378637885206,,,,
2021-08-26,00001,44.2675,44.8484,44.1513,44.4611,4217848.0,39.88250614540639,43.840684137612904,31.966150160993365,44.44699687500003,-0.019769791666661263,-0.16748350723374017,-0.20463689665555834,0.03715338942181817,83.32616179001722,56.2506724045187,45.19,44.54,78.17790444298109,76.87779822492493,,,,
2021-08-27,00001,44.3062,44.4224,43.6865,43.8027,5165853.0,28.91410501363427,38.86515776295336,9.011999514996091,44.36146666666669,-0.08553020833333846,-0.2099304398566133,-0.20569560529576933,-0.004234834560843975,13.636897077807673,20.83378160301253,45.16,44.5,68.15279914378196,78.17790444298109,,,,
2021-08-30,00001,43.5704,44.2675,43.4542,44.0738,2448822.0,30.159420029289375,35.96324518506537,18.551769717737386,44.3013510416667,-0.060115624999994566,-0.21916800313827878,-0.2083900848642712,-0.010777918274007564,61.535405700665144,35.41689080150617,45.14,44.47,69.28327617168245,68.15279914378196,,,,
2021-08-31,00001,43.764,44.0738,43.6865,43.9576,5967831.0,31.508060273654124,34.47818354792829,25.567813725105793,44.223484375000034,-0.0778666666666652,-0.23317728487590017,-0.213347524866597,-0.01982976000930317,81.2459651387993,29.16621839698766,45.1,44.43,67.85854613968554,69.28327617168245,,,,
2021-09-01,00001,43.764,44.3062,43.6865,44.1513,3862567.0,37.672040182436085,35.54280242609755,41.930515695113144,44.23034687500003,0.006862499999996885,-0.22604407501362545,-0.2158868348960027,-0.010157240117622757,100.0,39.58579881656806,45.07,44.39,76.5917201298808,67.85854613968554,,,,
2021-09-02,00001,44.1513,44.2675,43.9189,44.0738,3769628.0,39.92844566650043,37.00468350623185,45.775969987037584,44.19645520833336,-0.033891666666669096,-0.22406171315556378,-0.21752181054791492,-0.006539902607648862,83.32616179001697,35.41689080150617,45.03,44.35,84.10684591147088,76.5917201298808,,,,
2021-09-03,00001,44.1513,44.4999,44.0738,44.19,6467968.0,44.210892243214666,39.40675308522612,53.81917055919176,44.18072395833336,-0.01573125000000175,-0.21068565513964188,-0.21615457946626032,0.005468924326618441,100.0,40.424129216569476,45.0,44.33,87.45387939085315,84.10684591147088,,,,
2021-09-06,00001,44.19,44.4257,43.9151,44.0329,4578750.0,43.30981971285316,40.70777529443513,48.51390854968922,44.171101041666695,-0.009622916666664594,-0.21033705521104906,-0.21499107461521808,0.004654019404169013,42.851946162239905,31.79320953741335,44.97,44.3,84.97369725289327,87.45387939085315,,,,
2021-09-07,00001,43.9151,44.0329,43.208,43.2473,5682501.0,29.67179885270444,37.0291164805249,14.957163597063527,44.048818750000024,-0.12228229166667148,-0.2703358779996279,-0.22606003529210003,-0.04427584270752785,4.002036659878244,1.9018583042975368,44.9,44.24,71.97230060087534,84.97369725289327,,,,
2021-09-08,00001,43.0116,43.2473,42.8545,43.0509,6110052.0,23.759968328771023,32.60606709660694,6.067770793099186,43.883341666666695,-0.16547708333332878,-0.32992998841233145,-0.2468340259161463,-0.08309596249618514,16.666666666666465,8.116037852803718,44.85,44.17,63.536371486554415,71.97230060087534,,,,
2021-09-09,00001,43.1687,43.1687,42.4224,42.4224,6283403.0,15.83997888584735,27.017371026353743,-6.514805395165439,43.61540312500002,-0.2679385416666733,-0.42299739698739103,-0.28206670013039525,-0.14093069685699577,0.0,0.0,44.78,44.06,53.06599876576303,63.536371486554415,,,,
2021-09-10,00001,42.7367,43.483,42.501,43.4044,3909748.0,26.316103051856555,26.78361503485468,25.3810790858603,43.56515937500002,-0.05024374999999992,-0.41275679234406226,-0.30820471857312864,-0.10455207377093362,100.0,34.43197755960731,44.74,43.96,61.097971406592734,53.06599876576303,,,,
2021-09-13,00001,43.4044,43.483,42.8938,43.3651,2418057.0,32.66962024556178,28.745616771757046,40.51762719317124,43.52312500000003,-0.04203437499999296,-0.40316478822357027,-0.32719673250321696,-0.07596805572035331,95.99796334012176,33.053997194950774,44.7,43.88,75.47758734523563,61.097971406592734,,,,
2021-09-14,00001,43.6008,43.6008,42.6581,42.8938,3224732.0,29.34332484882614,28.944852797446742,30.14026895158493,43.47847395833336,-0.044651041666668334,-0.42865179595568037,-0.3474877451937096,-0.08116405076197075,43.48018596413538,16.528751753155543,44.63,43.79,73.95524584858273,75.47758734523563,,,,
2021-09-15,00001,42.6581,42.8938,42.226,42.6581,4817835.0,25.896414786269023,27.928706793720835,21.831830771365404,43.338212500000026,-0.1402614583333346,-0.4625376077576959,-0.37049771770650686,-0.09203989005118907,37.93345623738028,14.174648996194668,44.55,43.7,70.34810709282056,73.95524584858273,,,,
2021-09-16,00001,42.4224,42.4224,41.8725,42.1867,7696454.0,21.366318406261964,25.74124399790121,12.616467222983466,43.14099791666669,-0.1972145833333343,-0.521419795263462,-0.4006821332178979,-0.12073766204556413,30.764711642024935,11.785004313416586,44.46,43.58,63.664397635587164,70.34810709282056,,,,
2021-09-17,00001,42.6188,42.6188,41.0476,41.244,12396945.0,16.437180035108412,22.63988934363694,4.031761418051353,42.85508958333336,-0.28590833333333165,-0.6368115969245238,-0.4479080259592231,-0.18890357096530075,12.194970506053876,5.62589515898015,44.35,43.43,55.12850555181706,63.664397635587164,,,,
2021-09-20,00001,41.244,41.244,39.9478,40.0656,8425122.0,12.03303561789418,19.10427143505602,-2.1094360164294983,42.36700937500002,-0.48808020833333643,-0.8139645857253583,-0.5211193379124501,-0.2928452478129082,5.261512349814754,2.566001568354155,44.19,43.21,46.879304060651805,55.12850555181706,,,,
2021-09-21,00001,40.1442,41.0083,39.6728,40.6155,6502774.0,16.021854023606267,18.07679896457277,11.91196414167326,41.99851041666669,-0.36849895833333335,-0.8996170460596318,-0.5968188795418865,-0.30279816651774527,59.99872708757615,19.37399810925223,44.05,42.99,47.63341776267086,46.879304060651805,,,,
2021-09-23,00001,40.8119,41.3226,40.6155,40.9298,6321061.0,21.34824212571713,19.167280018287556,25.71016634057628,41.78825416666669,-0.21025625000000048,-0.9313992637453481,-0.6637349563825788,-0.26766430736276925,100.0,25.833367586008425,43.92,42.76,51.122166416223024,47.63341776267086,,,,
2021-09-24,00001,41.0083,41.2833,40.1835,40.262,4310250.0,19.23216141714474,19.18890715123995,19.31866994895433,41.604093750000025,-0.18416041666666416,-0.9989574198951772,-0.7307794490850985,-0.26817797081007866,46.87350835322189,12.304993421464783,43.76,42.53,52.052354335448655,51.122166416223024,,,,
2021-09-27,00001,40.4584,40.9298,39.9478,39.9871,3322999.0,15.488616776399246,17.95547702629305,10.554896276611636,41.35125729166669,-0.25283645833333424,-1.0624328138029284,-0.7971101220286645,-0.26532269177426393,4.002036659877521,6.957849995572393,43.61,42.29,48.175735895031266,52.052354335448655,,,,
2021-09-28,00001,39.8692,40.2227,39.5157,39.8692,6212882.0,13.8138986081632,16.574950886916433,8.291794050656733,41.10739062500002,-0.24386666666666912,-1.1094618795277782,-0.8595804735284872,-0.24988140599929098,47.36701058555511,7.562629698564431,43.46,42.05,45.040629084788506,48.175735895031266,,,,
2021-09-29,00001,39.7907,41.0083,39.5157,40.8905,5361021.0,23.97729341002896,19.04239839462061,33.84708344084566,41.10376250000002,-0.003628124999998761,-1.052193348348922,-0.8981030484925742,-0.15409029985634792,100.0,29.411890550456793,43.35,41.85,58.539688114237975,45.040629084788506,,,,
2021-09-30,00001,40.6155,41.3226,40.4191,40.8119,5231515.0,29.908572971256888,22.6644565868327,44.396805740105265,41.08947500000002,-0.014287500000001785,-1.0016041190965552,-0.9188032626133704,-0.0828008564831848,94.28280477160303,27.73035534732474,43.26,41.69,68.18165115855354,58.539688114237975,,,,
2021-10-04,00001,40.6155,40.8512,40.3406,40.6548,3296766.0,40.95293984236872,28.760617672011374,65.33758418308341,41.06404687500003,-0.025428124999990587,-0.9630865848493002,-0.9276599270605563,-0.035426657788743876,82.85568810008719,24.3694242988255,43.14,41.54,73.93669981941031,68.18165115855354,,,,
2021-10-05,00001,40.6155,41.244,40.6155,41.0476,3364078.0,55.5621476935363,37.69446101251969,91.29752105556953,41.04479687500003,-0.019249999999999545,-0.8905992108966103,-0.9202477838277672,0.029648572931156858,100.0,32.772821598956035,43.04,41.43,84.92073602331848,73.93669981941031,,,,
2021-10-06,00001,41.4404,41.4797,40.537,41.1262,4531434.0,64.3751045723371,46.588008865792155,99.94929598542699,41.06686354166669,0.02206666666666024,-0.8173877445701834,-0.8996757759762504,0.082288031406067,100.0,35.65261666519074,42.94,41.34,89.88402426384698,84.92073602331848,,,,
2021-10-07,00001,41.2833,41.519,40.9298,41.0476,5230556.0,68.40634519368477,53.86078764175636,97.49746029754158,41.112275000000025,0.0454114583333336,-0.7569834590486835,-0.871137312590737,0.11415385354205354,86.65987780040824,39.39362769048783,42.85,41.27,91.71917555444097,89.88402426384698,,,,
2021-10-08,00001,41.244,41.3226,40.8512,41.3226,2947388.0,75.66962223215323,61.130399171888655,104.74806835268237,41.15072500000002,0.03844999999999743,-0.6790942500611976,-0.8327287000848291,0.15363445002363152,100.0,46.46539974798773,42.78,41.23,98.95960800744163,91.71917555444097,,,,
2021-10-11,00001,41.3226,41.9903,41.2047,41.5975,2450825.0,78.48865733874466,66.91648522750732,101.63300156121934,41.21618645833336,0.06546145833333838,-0.5884016304834034,-0.783863286164544,0.1954616556811406,100.0,53.53460025201209,42.74,41.21,103.2129560862081,98.95960800744163,,,,
2021-10-12,00001,41.5583,41.7154,41.1262,41.3226,2712109.0,76.66505871668355,70.16600972389939,89.66315670225185,41.24687916666669,0.03069270833332638,-0.5325700723471485,-0.7336046434010649,0.20103457105391642,63.1649470722235,46.46539974798773,42.71,41.2,98.1421637395639,103.2129560862081,,,,
2021-10-15,00001,41.3226,41.5975,40.8512,41.244,5067097.0,69.3638630720385,69.89862750661243,68.29433420289064,41.24810312500003,0.001223958333341102,-0.48902830945012,-0.6846893766108759,0.19566106716075593,52.63298941444489,44.89790616719487,42.66,41.2,92.07141193616577,98.1421637395639,,,,
2021-10-18,00001,41.4797,41.6368,41.0869,41.4011,4035674.0,67.67071383077405,69.1559896146663,64.70016226298955,41.25546354166669,0.0073604166666640936,-0.43680922673078726,-0.6351133466348582,0.19830411990407093,100.0,55.81243894496904,42.62,41.2,90.84133433513438,92.07141193616577,,,,
2021-10-19,00001,41.5975,42.0296,41.5975,41.8725,2484489.0,74.93872324079386,71.08356749004214,82.64903474229729,41.37166666666669,0.11620312499999841,-0.3533143986546108,-0.5787535570388087,0.22543915838419792,100.0,75.00000000000011,42.61,41.23,100.46491560686555,90.84133433513438,,,,
2021-10-20,00001,41.6761,41.9511,41.4797,41.8332,3649077.0,78.90639970932544,73.69117822980324,89.33684266836983,41.44531458333336,0.07364791666666548,-0.2870068906330516,-0.5204042237576573,0.23339733312460564,94.99745417515221,86.76525645825518,42.59,41.27,107.62273034047436,100.46491560686555,,,,
2021-10-21,00001,41.8332,41.9903,41.519,41.8332,3069375.0,80.38204425066131,75.9214669034226,89.30319894513875,41.49646354166669,0.05114895833333577,-0.23178583003914355,-0.4626805450139545,0.23089471497481096,89.99490835030443,98.33248472505073,42.59,41.31,112.53466630368732,107.62273034047436,,,,
2021-10-22,00001,41.6368,41.9118,41.4011,41.5975,2871618.0,74.69857487269692,75.51383622651404,73.06805216506268,41.49113750000002,-0.005326041666670278,-0.20468231156768724,-0.41108089832470107,0.20639858675701384,45.45244156445216,88.33163611676825,42.56,41.35,103.43326007292504,112.53466630368732,,,,
2021-10-25,00001,41.4011,41.7547,41.0869,41.5583,2649351.0,69.80074713169617,73.60947319490809,62.18329500527233,41.48050833333336,-0.010629166666660694,-0.18424186477018623,-0.3657130916137981,0.1814712268436119,63.1649470722235,86.66836388323152,42.54,41.38,101.66990983937474,103.43326007292504,,,,
2021-10-26,00001,41.8332,42.1867,41.3619,41.4797,3614756.0,62.220840032137914,69.81326214065136,47.03599581511102,41.45432500000003,-0.026183333333328562,-0.17239773278046755,-0.327050019847132,0.15465228706666445,76.92910301606027,83.33333333333329,42.51,41.41,95.61377289346245,101.66990983937474,,,,
2021-10-27,00001,41.4011,41.5583,41.0083,41.3226,4880200.0,53.24644046570336,64.29098824900203,31.157344899106022,41.415052083333364,-0.03927291666666832,-0.17368568939501472,-0.29637715375670853,0.12269146436169381,57.14545454545463,76.66751527494904,42.47,41.42,87.99178811684129,95.61377289346245,,,,
2021-10-28,00001,41.4404,41.519,40.9298,41.4011,4080253.0,47.99663246683241,58.859536321612154,26.27082475727292,41.3994947916667,-0.015557291666667084,-0.16645333985490396,-0.2703923909763476,0.10393905112144364,85.70649208947056,79.99830278343505,42.44,41.43,84.5345735664661,87.99178811684129,,,,
2021-10-29,00001,41.5583,41.5583,41.0083,41.1262,5156810.0,37.2063369387973,51.6418031940072,8.335404428377487,41.33607916666669,-0.06341562500000464,-0.18081940970404986,-0.252477794721888,0.07165838501783817,41.67197114364466,68.33418194161553,42.4,41.42,75.46441424367875,84.5345735664661,,,,
2021-11-01,00001,41.2047,41.4797,40.9298,41.0083,3753945.0,26.88606619374346,43.38989086058596,-6.121583139941535,41.27960729166669,-0.05647187499999973,-0.19941938568609174,-0.24186611291472876,0.042446727228637016,16.656057712709174,63.33163611676833,42.35,41.41,66.87448135829226,75.46441424367875,,,,
2021-11-02,00001,41.2047,41.7154,41.0869,41.244,3486576.0,26.256714455626867,37.678832058932926,3.4124792490147513,41.26364895833336,-0.015958333333330188,-0.19291715164710865,-0.23207632066120473,0.03915916901409608,100.0,58.97251778836723,42.32,41.39,67.16627093519313,66.87448135829226,,,,
2021-11-03,00001,41.3619,41.6761,41.244,41.4797,3346402.0,32.08797538880177,35.81521316888921,24.63349982862691,41.310292708333364,0.046643750000001205,-0.16682204347813467,-0.2190254652245907,0.052203421746456036,100.0,74.3586395978849,42.31,41.38,75.60631185098475,67.16627093519313,,,,
2021-11-04,00001,41.519,41.5975,40.6941,40.6941,4739571.0,21.391983592534515,31.007469976770977,2.1610108240615915,41.24196458333336,-0.06832812500000074,-0.20714499812093123,-0.21664937180385882,0.009504373682927586,0.0,11.763384500187152,42.26,41.36,63.1670823603024,75.60631185098475,,,,
2021-11-05,00001,40.8512,41.0869,40.6155,40.8119,2784873.0,18.427989061689754,26.814309671743903,1.6553478415814524,41.15931041666669,-0.08265416666667136,-0.22697927884539126,-0.21871535321216531,-0.00826392563322595,22.72622078222671,20.58405091725958,42.22,41.32,57.639102550919034,63.1670823603024,,,,
2021-11-08,00001,40.6548,41.5583,40.6548,41.4404,2805105.0,37.284568396492006,30.3043959133266,51.244913362822814,41.16749062500003,0.00818020833333577,-0.18979554689052947,-0.21293139194783814,0.023135845057308674,100.0,65.62450278440701,42.2,41.3,69.54325410405637,57.639102550919034,,,,
2021-11-09,00001,41.6368,41.6368,41.0869,41.4011,1817542.0,48.66460392114525,36.42446524926615,73.14488126490346,41.24645625000003,0.07896562500000215,-0.16163512388440893,-0.2026721383351523,0.04103701445074337,95.23578615589801,62.49801113762921,42.17,41.29,79.2289439709244,69.54325410405637,,,,
2021-11-10,00001,41.6368,41.6368,40.7727,41.3619,3535588.0,55.063307484236475,42.63741266092293,79.91509713086357,41.296384375000024,0.049928124999993884,-0.14085718421996063,-0.19030914751211397,0.049451963292153345,90.00763747454191,59.37947494033399,42.15,41.28,86.3207386135613,79.2289439709244,,,,
2021-11-11,00001,41.3619,41.8332,41.1655,41.519,4291368.0,61.4412906975198,48.90537200645522,86.51312807964895,41.30948229166669,0.013097916666666265,-0.11044076785357504,-0.1743354715804062,0.06389470372683115,100.0,71.8774860779632,42.12,41.29,92.42719216567716,86.3207386135613,,,,
2021-11-12,00001,41.519,41.7939,41.244,41.3226,2532957.0,60.317023723615584,52.70925591217534,75.53255934649607,41.33199270833336,0.02251041666666964,-0.10101889442858436,-0.15967215615004182,0.05865326172145746,73.68350529277804,56.252983293556184,42.1,41.29,91.69452863029503,92.42719216567716,,,,
2021-11-15,00001,41.2833,41.2833,40.8512,41.0869,3545701.0,53.115457988145316,52.84465660416533,53.65706075610528,41.311533333333365,-0.020459374999994395,-0.11128815149528748,-0.14999535521909096,0.038707203723803485,35.29499850254589,37.50198886237079,42.07,41.29,85.01336417461101,91.69452863029503,,,,
2021-11-16,00001,41.0869,41.4797,41.0476,41.2833,2398789.0,53.69066994725822,53.12666105186296,54.81868773804875,41.285345833333366,-0.02618749999999892,-0.10239838821142655,-0.1404759618175581,0.03807757360613154,91.66313109885361,53.12649164677781,42.04,41.29,83.45896827103726,85.01336417461101,,,,
